pid,date,like_rate,mark_rate,is_comic,is_ai,is_Genshin,is_Honkai,comments,views,rank,top_cnt,date_diff_day
103104012,20221127,0.16149603841179705,0.2521443118134114,0,0,1,0,29,67271,40,0,1
103094792,20221127,0.07164980384059468,0.10189104549521646,0,0,0,0,54,116232,43,0,2
103105421,20221127,0.1754013087980312,0.3521449745511494,0,1,1,0,3,17879,3,0,1
103094848,20221127,0.041852244609402615,0.06110993283845882,1,0,0,0,28,70725,45,0,2
103094657,20221127,0.14233928065703766,0.22288303596714812,0,0,0,0,7,17655,47,0,2
103094880,20221127,0.02539694285291444,0.03135901393264128,1,0,0,0,49,189196,48,0,2
103095515,20221127,0.16721840251252015,0.3150836092012563,0,1,0,0,2,11781,49,0,2
103102761,20221127,0.14290790221716884,0.19684479818078454,0,0,0,0,29,28144,32,0,1
103110008,20221127,0.17547169811320754,0.25660377358490566,0,0,0,0,26,39220,31,0,1
103095130,20221127,0.05630389001470179,0.0712043549092065,0,0,0,0,8,25167,30,2,2
103095010,20221127,0.10811317922545782,0.1594115881116782,0,0,0,0,4,26648,16,2,2
103114241,20221127,0.03996554179551147,0.04977019564492115,0,0,0,0,136,401646,17,0,1
103116900,20221127,0.10967422160140584,0.13157301851935294,0,0,0,0,17,22193,21,2,1
103094867,20221127,0.025395771926057506,0.02789435671201858,1,0,0,0,46,204916,22,0,2
103094775,20221127,0.023634340846834887,0.023765227228106915,0,0,0,0,108,106963,23,0,2
103095012,20221127,0.13891750364838185,0.22180015451970125,0,0,0,0,0,46596,24,0,2
103094723,20221127,0.12180626809569767,0.185350739066389,0,0,1,0,30,118122,27,2,2
103096332,20221127,0.14160954080195323,0.20955019250633863,0,0,0,0,17,21298,28,0,2
103098400,20221127,0.031123086151455853,0.03846872449431131,0,0,0,0,57,101693,29,0,2
103113033,20221127,0.19477286869943994,0.3690105787181083,0,1,1,0,2,3214,48,0,1
